,RENT_ID,RENT_NM_x,USE_CNT,MOVE_METER,평균이동거리,RENT_NM_y,LAT,LONG
776,1129,1129. 화곡역 1번 출구 앞,24518,48887810.88,1993.9559050493517,1129. 화곡역 1번 출구 앞,37.542099,126.84021759
777,1130,1130. 화곡본동시장 버스정류장,8264,14940927.24,1807.9534414327202,1130. 화곡본동시장 버스정류장,37.54275131,126.84262085
778,1132,1132. 등촌역 7번출구,31930,70804227.83,2217.4828634512996,1132. 등촌역 7번출구,37.55110931,126.8637085
779,1135,1135. 강서구의회,34820,70395311.79,2021.6918951751868,1135. 강서구의회,37.54653168,126.86254883
780,1136,1136. 등촌2파출소,11623,24409577.74,2100.109932031317,1136. 등촌2파출소,37.54456711,126.86196899
781,1137,1137. 등촌2동주민센터,6878,15788786.72,2295.5491014829895,1137. 등촌2동주민센터,37.54126358,126.8633728
782,1139,1139. 용문사 버스정류장,13455,29316863.02,2178.882424377555,1139. 용문사 버스정류장,37.53852081,126.86343384
783,1140,1140. 목동사거리 버스정류장,38507,80343893.89,2086.475027657309,1140. 목동사거리 버스정류장,37.53139877,126.86360931
784,1141,1141. 곰달래 문화복지센터 A,25902,77471084.23,2990.930593390472,1141. 곰달래 문화복지센터 A,37.52906036,126.84848022
785,1145,1145. 곰달래 문화복지센터 B,13412,34793632.54,2594.2165627796003,1145. 곰달래 문화복지센터 B,37.52891922,126.8480835
786,1148,1148. 볏골공원,17422,41943007.24,2407.473725175066,1148. 볏골공원,37.54146957,126.84477997
787,1149,1149. 신방화역환승주차장,61461,83236891.23,1354.3042129155074,1149. 신방화역환승주차장,37.56728363,126.81827545
788,1150,1150. 송정역 1번출구,43286,73381317.41,1695.266770087326,1150. 송정역 1번출구,37.56153107,126.81069946
789,1151,1151. 마곡역1번출구,67037,68833613.69,1026.800329519519,1151. 마곡역1번출구,37.56020737,126.82414246
790,1152,1152. 마곡역교차로,72138,79781252.41,1105.9532064931104,1152. 마곡역교차로,37.55831146,126.82652283
791,1153,"1153. 발산역 1번, 9번 인근 대여소",126434,199133213.72,1574.9973402723951,"1153. 발산역 1번, 9번 인근 대여소",37.55894852,126.83717346
792,1155,1155. 기쁜우리복지관,36996,78571374.89,2123.7802705697914,1155. 기쁜우리복지관,37.56925964,126.84841919
793,1157,1157. 강서구청,56656,122213438.21,2157.113778064106,1157. 강서구청,37.55065918,126.84976959
794,1158,1158. 가양역 8번출구,66013,119484917.06,1810.0210119218941,1158. 가양역 8번출구,37.56103516,126.85481262
795,1159,1159. 서서울모터리움 앞,11916,24927446.75,2091.9307443773077,1159. 서서울모터리움 앞,37.56585312,126.84659576
796,1160,1160. 양천향교역 7번출구앞,85013,140564669.69,1653.4491158999213,1160. 양천향교역 7번출구앞,37.56768036,126.84089661
797,1161,1161. 강서면허시험장 앞,6650,11558923.5,1738.183984962406,1161. 강서면허시험장 앞,37.54969406,126.819664
798,1162,1162. 공항초등학교건너편,47067,53206914.41,1130.450515435443,1162. 공항초등학교건너편,37.56267929,126.82047272
799,1163,1163. 방화동강서기동대앞,41987,57450144.29,1368.2840948388787,1163. 방화동강서기동대앞,37.57049942,126.82008362
800,1165,1165. 마곡중학교 후문,23106,30449245.2,1317.8068553622436,1165. 마곡중학교 후문,37.56844711,126.82164764
801,1166,1166. 강서구립등빛도서관,75147,115487212.13,1536.8173330938027,1166. 강서구립등빛도서관,37.56256866,126.84246063
802,1167,1167. 마곡수명산파크3단지 교차로,63657,79669327.84,1251.5407235653581,1167. 마곡수명산파크3단지 교차로,37.55350876,126.8258667
803,1168,1168. 마곡엠밸리10단지 앞,28299,34326400.11,1212.989862185943,1168. 마곡엠밸리10단지 앞,37.56029129,126.8187561
804,1169,1169. 염창역 1번 출구,37452,70749727.71,1889.0774247036204,1169. 염창역 1번 출구,37.54719925,126.87448883
805,1170,1170. 강서구보건소,12863,28662177.59,2228.2653805488612,1170. 강서구보건소,37.54917908,126.8687973
806,1171,1171. 염창동 새마을금고 건너편,15446,32291354.24,2090.596545383918,1171. 염창동 새마을금고 건너편,37.55004883,126.87316132
807,1172,1172. 가양3동 주민센터,26405,60274949.96,2282.7097125544406,1172. 가양3동 주민센터,37.56124878,126.86058044
808,1173,1173. 강서구청사거리(SH타워),51413,83432920.35,1622.7981317954602,1173. 강서구청사거리(SH타워),37.55673599,126.85307312
809,1174,1174. 강서구청사거리(부민병원),24449,38890237.22,1590.667807272281,1174. 강서구청사거리(부민병원),37.55661392,126.85116577
810,1175,1175. 대한항공 인력개발센터,15910,28155957.53,1769.701918918919,1175. 대한항공 인력개발센터,37.55437851,126.85753632
811,1177,1177. 수명중․고교,31140,48512416.56,1557.8810712909442,1177. 수명중․고교,37.55010986,126.82367706
812,1178,1178. 개화산역 2번 출구,13758,28031238.14,2037.4500755923827,1178. 개화산역 2번 출구,37.57247162,126.8061676
813,1180,1180. 마곡엠밸리 15단지(1502동) 건너편,43516,59318222.61,1363.13591805313,1180. 마곡엠밸리 15단지(1502동) 건너편,37.55746841,126.82971954
814,1181,1181. 농수산식품공사 (강서지사),5137,10680232.26,2079.0796690675493,1181. 농수산식품공사 (강서지사),37.55104446,126.8184967
815,1182,1182. KBS 스포츠월드,54741,89617185.23,1637.112680257942,1182. KBS 스포츠월드,37.55687714,126.84880829
816,1183,1183. 강서대학교,7974,16038880.69,2011.3971269124654,1183. 강서대학교,37.54832077,126.85340118
817,1184,1184. 마곡13단지,56003,88369682.48,1577.945511490456,1184. 마곡13단지,37.55644989,126.815979
818,1185,1185. 등촌9단지,25969,49947626.67,1923.3557961415534,1185. 등촌9단지,37.56290054,126.84947205
819,1186,1186. 송정중학교,17505,28578808.37,1632.6083044844331,1186. 송정중학교,37.55472946,126.81609344
820,1187,1187. 강서수산물도매시장,16824,26917494.4,1599.9461721350451,1187. 강서수산물도매시장,37.55302048,126.818367
821,1188,1188. 롯데중앙연구소,6240,12201291.31,1955.3351458333334,1188. 롯데중앙연구소,37.57138062,126.82833862
822,1190,1190. 마곡역 교차로(2번출구),25602,30416560.21,1188.0540664791813,1190. 마곡역 교차로(2번출구),37.5605011,126.82665253
823,1191,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",54735,74254286.94,1356.6143590024665,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",37.5602417,126.8271637
824,1192,1192. 마곡수명산파크 209동 건너편,42385,48341146.84,1140.5248753096614,1192. 마곡수명산파크 209동 건너편,37.55545044,126.82689667
825,1193,1193. 마곡센트럴타워 1차,45997,67568292.64,1468.971729460617,1193. 마곡센트럴타워 1차,37.55947113,126.83207703
826,1195,1195. 코오롱One&Only타워,31797,42192152.78,1326.922438594836,1195. 코오롱One&Only타워,37.56412888,126.83431244
827,1196,1196. 서울식물원(문화센터) 건너편,5479,10310189.78,1881.7648804526373,1196. 서울식물원(문화센터) 건너편,37.56824112,126.83583069
828,1197,1197. 엠펠리체 호텔 건너편,34892,61880115.6,1773.4757422904963,1197. 엠펠리체 호텔 건너편,37.5602417,126.8358078
829,1198,1198. LG 사이언스파크,20711,25650789.17,1238.5104133069385,1198. LG 사이언스파크,37.56254959,126.82743835
830,1199,1199. 우장산역 3번출구,23196,43058999.16,1856.3113967925503,1199. 우장산역 3번출구,37.54782104,126.83612823
831,1200,1200. 개화광역환승센터,4923,15844740.64,3218.5132317692464,1200. 개화광역환승센터,37.57844925,126.79897308
832,1201,1201. 가락시장역 3번 출구,27046,56753404.91,2098.4029028322116,1201. 가락시장역 3번 출구,37.49317932,127.11854553
833,1203,1203. 밀리아나2빌딩 앞,18885,46984359.51,2487.9194868943605,1203. 밀리아나2빌딩 앞,37.49372864,127.12062073
834,1204,1204. 거여역 3번출구,24480,63914918.73,2610.9035428921566,1204. 거여역 3번출구,37.49334335,127.14472961
835,1205,1205. 종합운동장역 4번출구,22491,76158934.86,3386.196027744431,1205. 종합운동장역 4번출구,37.51042938,127.07137299
836,1206,1206. 9호선종합운동장역 9번출구,18681,40915360.37,2190.2125351961886,1206. 9호선종합운동장역 9번출구,37.51128006,127.07823944
837,1207,1207. 마천중앙시장,9638,34558474.55,3585.647909317285,1207. 마천중앙시장,37.49975586,127.15250397
838,1208,1208. 풍납현대아파트쉼터,37232,66218020.55,1778.5244023957885,1208. 풍납현대아파트쉼터,37.52974701,127.1199646
839,1209,1209. 잠실나루역 (2번 출구 쪽),48280,89366305.73,1851.0005329328915,1209. 잠실나루역 (2번 출구 쪽),37.52045059,127.10420227
840,1210,1210. 롯데월드타워(잠실역2번출구 쪽),147736,325035404.66,2200.1096866031303,1210. 롯데월드타워(잠실역2번출구 쪽),37.51312637,127.10095978
841,1212,1212. 송파역 2번 출구앞,20513,39397979.65,1920.6347023838541,1212. 송파역 2번 출구앞,37.49941254,127.11286926
842,1213,1213. 백토공원 앞,4875,11787048.29,2417.856059487179,1213. 백토공원 앞,37.50831985,127.13321686
843,1214,1214. 오금역 7번 출구 인근,16251,33366145.7,2053.1749246200234,1214. 오금역 7번 출구 인근,37.50259399,127.1276474
844,1215,1215. 올림픽공원역 1번출구 앞,28303,60408692.26,2134.3565084973325,1215. 올림픽공원역 1번출구 앞,37.51657104,127.13153839
845,1217,1217. 송파파인타운 7단지,11809,23605248.97,1998.9202277923616,1217. 송파파인타운 7단지,37.47930527,127.12979889
846,1218,1218. 방이역 4번출구,40757,99247311.77,2435.0985541134037,1218. 방이역 4번출구,37.50896835,127.12583923
847,1220,1220. 잠실근린공원,40231,88609835.61,2202.526300862519,1220. 잠실근린공원,37.50569153,127.08403778
848,1221,1221. 삼전역 4번출구,27115,63396509.21,2338.060453992255,1221. 삼전역 4번출구,37.50419998,127.08753204
849,1222,1222. 잠실새내역 5번 출구 뒤,62873,177409421.66,2821.7107766449826,1222. 잠실새내역 5번 출구 뒤,37.51198196,127.08505249
850,1224,1224. 아시아지하보도 2번 출구,25022,70792194.72,2829.19809447686,1224. 아시아지하보도 2번 출구,37.51216888,127.07893372
851,1226,1226. 잠실4동 주민센터 옆,34159,63048108.56,1845.7246570449956,1226. 잠실4동 주민센터 옆,37.52007675,127.11236572
852,1227,1227. 거여역 8번출구 뒤,20763,49231564.89,2371.120015893657,1227. 거여역 8번출구 뒤,37.49312592,127.14382172
853,1228,1228. 마천사거리 ,12686,46275050.25,3647.7258592148823,1228. 마천사거리 ,37.49769974,127.14620209
854,1229,1229. 송파체육문화회관 앞,17870,39757754.32,2224.8323626189144,1229. 송파체육문화회관 앞,37.49068832,127.14312744
855,1230,1230. 송파중학교 정문,8496,19857746.58,2337.305388418079,1230. 송파중학교 정문,37.49567032,127.13059235
856,1231,1231. 잠실역 6번출구,44545,114547840.24,2571.508367718038,1231. 잠실역 6번출구,37.51408768,127.09902954
857,1232,1232. 잠실주공 521동 건너편,44453,82004588.0,1844.7481159876725,1232. 잠실주공 521동 건너편,37.51184082,127.09568787
858,1233,1233. 잠실3거리(갤러리아팰리스),18391,35191018.82,1913.4913174922517,1233. 잠실3거리(갤러리아팰리스),37.51050949,127.09336853
859,1235,1235. 잠실트리지움310동 옆,35039,77812835.02,2220.749308484831,1235. 잠실트리지움310동 옆,37.50887299,127.08716583
860,1239,1239. 문정 법조단지3,9822,24328300.82,2476.9192445530443,1239. 문정 법조단지3,37.48084259,127.11801147
861,1240,1240. 문정 법조단지4,11792,28934181.5,2453.712813772049,1240. 문정 법조단지4,37.48057556,127.11856842
862,1241,1241. 문정 법조단지5,7945,22890325.2,2881.0982001258653,1241. 문정 법조단지5,37.48123932,127.11979675
863,1242,1242. 문정 법조단지6,2285,6538245.39,2861.3765382932165,1242. 문정 법조단지6,37.48163223,127.11916351
864,1243,1243. 문정 법조단지7,34205,84440184.64,2468.6503329922525,1243. 문정 법조단지7,37.4845314,127.12016296
865,1244,1244. 문정 법조단지8,39402,83019722.85,2106.9926107811784,1244. 문정 법조단지8,37.48153687,127.12212372
866,1245,1245. 문정 법조단지9,22566,48218705.09,2136.7856549676508,1245. 문정 법조단지9,37.47946548,127.12532806
867,1246,1246. 문정 법조단지10,28931,71453421.52,2469.787477791988,1246. 문정 법조단지10,37.47750854,127.12632751
868,1247,1247. 문정 법조단지11,13128,30662897.26,2335.686872333943,1247. 문정 법조단지11,37.4788208,127.12351227
869,1248,1248. 방이초등학교,37517,81103697.9,2161.785268011835,1248. 방이초등학교,37.51396179,127.12167358
870,1250,1250.문정2동 주민센터,2607,7985186.5,3062.9790947449173,1250.문정2동 주민센터,37.48987198,127.11083984
871,1251,1251. 석촌역 2번출구,46256,90233122.5,1950.7333643203044,1251. 석촌역 2번출구,37.50593185,127.10774994
872,1253,1253. 오금역 3번 출구 뒤,10164,20483966.54,2015.3449960645414,1253. 오금역 3번 출구 뒤,37.50165176,127.12818146
873,1256,1256. 문정현대아파트 교차로,10466,20454581.79,1954.3838897381997,1256. 문정현대아파트 교차로,37.49113083,127.12580872
874,1257,1257. 가락시장역 사거리,18224,30688424.94,1683.956592405619,1257. 가락시장역 사거리,37.49209976,127.11775208
875,1258,1258. 가락미륭아파트 앞,6204,13174874.09,2123.609621212121,1258. 가락미륭아파트 앞,37.49319839,127.1289978
876,1259,1259. 방이역 1번출구,26958,63452399.2,2353.7502485347577,1259. 방이역 1번출구,37.50898361,127.12659454
877,1260,1260. 방이동 한양3차아파트 옆,20915,44097426.01,2108.4114754960556,1260. 방이동 한양3차아파트 옆,37.50630188,127.12139893
878,1262,1262. 송파여성문화회관 앞,38935,76735831.25,1970.87020033389,1262. 송파여성문화회관 앞,37.50580215,127.10971832
879,1263,1263. 장지공영차고지,5217,12196010.04,2337.743921794134,1263. 장지공영차고지,37.48054123,127.1370163
880,1264,1264. 천호역 10번 출구 앞,53921,100185764.16,1858.0101288922683,1264. 천호역 10번 출구 앞,37.53858185,127.12280273
881,1265,1265. 문정동 근린공원,10570,20888057.87,1976.1644153263956,1265. 문정동 근린공원,37.48598862,127.12476349
882,1266,1266. 문정동 글샘 공원,11081,26154470.86,2360.2987871130763,1266. 문정동 글샘 공원,37.47880936,127.12000275
883,1267,1267. 올림픽공원 남2문 앞,17628,43992068.99,2495.579134899024,1267. 올림픽공원 남2문 앞,37.51424026,127.12306976
884,1268,1268. 몽촌토성역 1번출구 옆,29858,90441886.68,3029.0671404648674,1268. 몽촌토성역 1번출구 옆,37.51728821,127.11419678
885,1269,1269. 리센츠아파트 ,26437,53962819.11,2041.1854261073495,1269. 리센츠아파트 ,37.51194382,127.09121704
886,1271,1271. 송파도서관,15432,40071225.79,2596.6320496371177,1271. 송파도서관,37.49998474,127.13539124
887,1274,1274. 영파여고 앞,22640,38895263.61,1717.988675353357,1274. 영파여고 앞,37.53284836,127.12104797
888,1275,1275. 거여초등학교 옆,9448,23187934.96,2454.2691532599492,1275. 거여초등학교 옆,37.50458908,127.13936615
889,1277,1277. 성내7교,16548,47130667.95,2848.1186820159537,1277. 성내7교,37.50562668,127.1364212
890,1278,1278. 송파구청 교차로,31613,77636111.63,2455.8286663714293,1278. 송파구청 교차로,37.51579666,127.10681915
891,1279,1279. 마천금호어울림 1차아파트 건너편,4786,13390404.22,2797.8278771416635,1279. 마천금호어울림 1차아파트 건너편,37.49751663,127.15467834
892,1280,1280. 송파파크데일 2단지입구 앞 주차장,7346,21601165.72,2940.5344023958614,1280. 송파파크데일 2단지입구 앞 주차장,37.49565887,127.15717316
893,1282,1282. 송파소방서 맞은편(성내4교),24814,76891683.47,3098.721829209317,1282. 송파소방서 맞은편(성내4교),37.49987411,127.14147949
